rep,k,n_lambda,mu,sigma,min_size,filename,maxima
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.2554772690096
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,39.4984929794582
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,34.3364293390211
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,42.4995045167466
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,43.4098004129954
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.1814615408881
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,38.690528505068
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.7697356004721
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.9945406508016
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,42.5098775359408
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.2951188100597
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.5683230549677
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,36.4807737921683
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,39.5215963406383
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,41.1099903179311
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,33.8866423684825
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.9496567098884
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,38.1283767300624
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,38.7762870100119
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.1656811573239
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,39.8981664915547
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.2169615311991
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,40.9663096480026
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,41.0741401603537
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.4858859166633
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,43.4777694535799
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,38.8106091321308
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,40.9625465666568
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,41.1790448190232
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,40.9262094988125
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,41.5606841469795
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.7584651983542
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,39.7060129818875
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,39.9992073058228
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,39.7471066014025
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,36.2203881338585
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,41.4737789687019
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,38.8515510711704
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.8056702426348
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,39.8588812764286
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,36.5251877967041
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,36.5590375908892
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.3913084162345
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,42.0774138163672
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,46.0730112548383
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,38.582320262764
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.395058214586
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,36.0411151817795
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,36.7962251983913
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.9976019550441
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.5055506672207
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.1458788700951
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.3700362153701
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.7933216435737
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,35.1029098484022
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,36.0430639396914
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.1692894852075
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.6965420599107
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,38.0159394918059
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,40.8475123575426
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.3717742506246
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,40.501625116847
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.2374712333252
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,37.1520525504761
5,100,200,20,6.8,10,rep5_k100_lambda200_mu20,42.7370345811323
5,100,200,50,17,10,rep5_k100_lambda200_mu50,91.248831173666
5,100,200,50,17,10,rep5_k100_lambda200_mu50,94.5095804337436
5,100,200,50,17,10,rep5_k100_lambda200_mu50,103.036716365898
5,100,200,50,17,10,rep5_k100_lambda200_mu50,95.7910692857106
5,100,200,50,17,10,rep5_k100_lambda200_mu50,89.3945960236197
5,100,200,50,17,10,rep5_k100_lambda200_mu50,96.9713903658585
5,100,200,50,17,10,rep5_k100_lambda200_mu50,91.3849100991264
5,100,200,50,17,10,rep5_k100_lambda200_mu50,92.7995410504785
5,100,200,50,17,10,rep5_k100_lambda200_mu50,100.728964591866
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.5823265748858
5,100,200,50,17,10,rep5_k100_lambda200_mu50,103.025604527774
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.08921621307
5,100,200,50,17,10,rep5_k100_lambda200_mu50,99.7805051855477
5,100,200,50,17,10,rep5_k100_lambda200_mu50,88.9165265175556
5,100,200,50,17,10,rep5_k100_lambda200_mu50,91.3149572000719
5,100,200,50,17,10,rep5_k100_lambda200_mu50,94.5445411435051
5,100,200,50,17,10,rep5_k100_lambda200_mu50,88.5754223344034
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.8765705114338
5,100,200,50,17,10,rep5_k100_lambda200_mu50,96.2968526882679
5,100,200,50,17,10,rep5_k100_lambda200_mu50,88.9092416503765
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.7732550746582
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.2420148969289
5,100,200,50,17,10,rep5_k100_lambda200_mu50,87.9314214817421
5,100,200,50,17,10,rep5_k100_lambda200_mu50,89.9538105282518
5,100,200,50,17,10,rep5_k100_lambda200_mu50,104.920819863668
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.2643251221196
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.6795320990639
5,100,200,50,17,10,rep5_k100_lambda200_mu50,92.0691391891217
5,100,200,50,17,10,rep5_k100_lambda200_mu50,96.5561829667496
5,100,200,50,17,10,rep5_k100_lambda200_mu50,102.342613704441
5,100,200,50,17,10,rep5_k100_lambda200_mu50,96.90751926825
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.1493913182775
5,100,200,50,17,10,rep5_k100_lambda200_mu50,81.2280683183992
5,100,200,50,17,10,rep5_k100_lambda200_mu50,88.9553151685719
5,100,200,50,17,10,rep5_k100_lambda200_mu50,88.5291447245416
5,100,200,50,17,10,rep5_k100_lambda200_mu50,89.4526850516055
5,100,200,50,17,10,rep5_k100_lambda200_mu50,96.5644804851702
5,100,200,50,17,10,rep5_k100_lambda200_mu50,90.1802159675977
5,100,200,50,17,10,rep5_k100_lambda200_mu50,110.043356024961
5,100,200,50,17,10,rep5_k100_lambda200_mu50,85.8699102751139
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.6009512494183
5,100,200,50,17,10,rep5_k100_lambda200_mu50,96.117352898809
5,100,200,50,17,10,rep5_k100_lambda200_mu50,99.1239930729903
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.438927915273
5,100,200,50,17,10,rep5_k100_lambda200_mu50,95.2839995520072
5,100,200,50,17,10,rep5_k100_lambda200_mu50,85.2382176339416
5,100,200,50,17,10,rep5_k100_lambda200_mu50,98.7526321711459
5,100,200,50,17,10,rep5_k100_lambda200_mu50,98.8304464872502
5,100,200,50,17,10,rep5_k100_lambda200_mu50,107.827423693909
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.142897545699
5,100,200,50,17,10,rep5_k100_lambda200_mu50,98.1747496992362
5,100,200,50,17,10,rep5_k100_lambda200_mu50,99.8454834013454
5,100,200,50,17,10,rep5_k100_lambda200_mu50,102.826867673937
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.0563671528415
5,100,200,50,17,10,rep5_k100_lambda200_mu50,92.3533622734587
5,100,200,50,17,10,rep5_k100_lambda200_mu50,106.49585518439
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.3851808929033
5,100,200,50,17,10,rep5_k100_lambda200_mu50,102.861586584787
5,100,200,50,17,10,rep5_k100_lambda200_mu50,99.3545374948593
5,100,200,50,17,10,rep5_k100_lambda200_mu50,98.8143746287366
5,100,200,50,17,10,rep5_k100_lambda200_mu50,94.5878822737439
5,100,200,50,17,10,rep5_k100_lambda200_mu50,105.368376052179
5,100,200,50,17,10,rep5_k100_lambda200_mu50,95.0526605051197
5,100,200,50,17,10,rep5_k100_lambda200_mu50,88.8850711485778
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.8776936177925
5,100,200,50,17,10,rep5_k100_lambda200_mu50,92.3931412545143
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.2848182041131
5,100,200,50,17,10,rep5_k100_lambda200_mu50,90.3168579113593
5,100,200,50,17,10,rep5_k100_lambda200_mu50,112.203277683838
5,100,200,50,17,10,rep5_k100_lambda200_mu50,83.6586809230493
5,100,200,50,17,10,rep5_k100_lambda200_mu50,89.9630728141724
5,100,200,50,17,10,rep5_k100_lambda200_mu50,87.0542296301229
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.4339976382717
5,100,200,50,17,10,rep5_k100_lambda200_mu50,94.3583864854324
5,100,200,50,17,10,rep5_k100_lambda200_mu50,99.4110261831429
5,100,200,50,17,10,rep5_k100_lambda200_mu50,100.568746982918
5,100,200,50,17,10,rep5_k100_lambda200_mu50,91.7606972199149
5,100,200,50,17,10,rep5_k100_lambda200_mu50,105.415917079917
5,100,200,50,17,10,rep5_k100_lambda200_mu50,85.2124955177428
5,100,200,50,17,10,rep5_k100_lambda200_mu50,104.123406730073
5,100,200,50,17,10,rep5_k100_lambda200_mu50,108.433312902847
5,100,200,50,17,10,rep5_k100_lambda200_mu50,93.2213306809146
5,100,200,50,17,10,rep5_k100_lambda200_mu50,98.2266019265883
5,100,200,50,17,10,rep5_k100_lambda200_mu50,103.188548024483
5,100,200,50,17,10,rep5_k100_lambda200_mu50,94.7887105717797
5,100,200,50,17,10,rep5_k100_lambda200_mu50,95.5166949780046
5,100,200,50,17,10,rep5_k100_lambda200_mu50,101.560234566919
5,100,200,50,17,10,rep5_k100_lambda200_mu50,87.3702958811375
5,100,200,50,17,10,rep5_k100_lambda200_mu50,102.759775157965
5,100,200,50,17,10,rep5_k100_lambda200_mu50,99.5870970956273
5,100,200,50,17,10,rep5_k100_lambda200_mu50,98.4886211201062
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.2550746731976
5,100,200,50,17,10,rep5_k100_lambda200_mu50,108.645482782291
5,100,200,50,17,10,rep5_k100_lambda200_mu50,104.578049143969
5,100,200,50,17,10,rep5_k100_lambda200_mu50,98.9279772255451
5,100,200,50,17,10,rep5_k100_lambda200_mu50,104.353690548738
5,100,200,50,17,10,rep5_k100_lambda200_mu50,103.705509276564
5,100,200,50,17,10,rep5_k100_lambda200_mu50,104.60261790388
5,100,200,50,17,10,rep5_k100_lambda200_mu50,86.0106595763177
5,100,200,50,17,10,rep5_k100_lambda200_mu50,97.7796161993982
5,100,200,100,34,10,rep5_k100_lambda200_mu100,184.704766955454
5,100,200,100,34,10,rep5_k100_lambda200_mu100,204.013291782817
5,100,200,100,34,10,rep5_k100_lambda200_mu100,179.762420441063
5,100,200,100,34,10,rep5_k100_lambda200_mu100,226.276988227365
5,100,200,100,34,10,rep5_k100_lambda200_mu100,185.005218291623
5,100,200,100,34,10,rep5_k100_lambda200_mu100,192.115616401016
5,100,200,100,34,10,rep5_k100_lambda200_mu100,217.185746392628
5,100,200,100,34,10,rep5_k100_lambda200_mu100,180.220607592963
5,100,200,100,34,10,rep5_k100_lambda200_mu100,223.558509135871
5,100,200,100,34,10,rep5_k100_lambda200_mu100,216.306436541862
5,100,200,100,34,10,rep5_k100_lambda200_mu100,194.234133980626
5,100,200,100,34,10,rep5_k100_lambda200_mu100,180.676593522981
5,100,200,100,34,10,rep5_k100_lambda200_mu100,191.210020919434
5,100,200,100,34,10,rep5_k100_lambda200_mu100,193.127480456792
5,100,200,100,34,10,rep5_k100_lambda200_mu100,189.605630871339
5,100,200,100,34,10,rep5_k100_lambda200_mu100,189.144592163494
5,100,200,100,34,10,rep5_k100_lambda200_mu100,187.256627133006
5,100,200,100,34,10,rep5_k100_lambda200_mu100,187.430099293467
5,100,200,100,34,10,rep5_k100_lambda200_mu100,192.979209803207
5,100,200,100,34,10,rep5_k100_lambda200_mu100,182.010871008289
5,100,200,100,34,10,rep5_k100_lambda200_mu100,196.274517194701
5,100,200,100,34,10,rep5_k100_lambda200_mu100,190.902166867007
5,100,200,100,34,10,rep5_k100_lambda200_mu100,182.095925624728
5,100,200,100,34,10,rep5_k100_lambda200_mu100,175.241907678638
5,100,200,100,34,10,rep5_k100_lambda200_mu100,203.371891746473
5,100,200,100,34,10,rep5_k100_lambda200_mu100,190.991691545216
5,100,200,100,34,10,rep5_k100_lambda200_mu100,187.461402065566
5,100,200,100,34,10,rep5_k100_lambda200_mu100,219.189387372567
5,100,200,100,34,10,rep5_k100_lambda200_mu100,204.178011408175
5,100,200,100,34,10,rep5_k100_lambda200_mu100,196.696035996912
5,100,200,100,34,10,rep5_k100_lambda200_mu100,234.984604884641
5,100,200,100,34,10,rep5_k100_lambda200_mu100,178.553746178014
5,100,200,100,34,10,rep5_k100_lambda200_mu100,183.401378454697
5,100,200,100,34,10,rep5_k100_lambda200_mu100,187.902561188296
5,100,200,100,34,10,rep5_k100_lambda200_mu100,196.600753532165
5,100,200,100,34,10,rep5_k100_lambda200_mu100,186.801176911736
5,100,200,100,34,10,rep5_k100_lambda200_mu100,190.796099637303
5,100,200,100,34,10,rep5_k100_lambda200_mu100,221.001688007507
5,100,200,100,34,10,rep5_k100_lambda200_mu100,199.878185199229
5,100,200,100,34,10,rep5_k100_lambda200_mu100,235.144582767031
5,100,200,100,34,10,rep5_k100_lambda200_mu100,195.256014024902
5,100,200,100,34,10,rep5_k100_lambda200_mu100,188.882670796519
5,100,200,100,34,10,rep5_k100_lambda200_mu100,197.933507871218
5,100,200,100,34,10,rep5_k100_lambda200_mu100,179.288977847221
5,100,200,100,34,10,rep5_k100_lambda200_mu100,185.547698795843
5,100,200,100,34,10,rep5_k100_lambda200_mu100,208.47615007714
5,100,200,100,34,10,rep5_k100_lambda200_mu100,192.012567604591
5,100,200,100,34,10,rep5_k100_lambda200_mu100,194.548924789486
5,100,200,100,34,10,rep5_k100_lambda200_mu100,199.258628192952
5,100,200,100,34,10,rep5_k100_lambda200_mu100,182.122013264346
5,100,200,100,34,10,rep5_k100_lambda200_mu100,181.317432526044
5,100,200,100,34,10,rep5_k100_lambda200_mu100,219.976923727477
5,100,200,100,34,10,rep5_k100_lambda200_mu100,188.617463945363
5,100,200,100,34,10,rep5_k100_lambda200_mu100,204.180479384408
5,100,200,100,34,10,rep5_k100_lambda200_mu100,191.035666217846
5,100,200,100,34,10,rep5_k100_lambda200_mu100,221.245013949602
5,100,200,100,34,10,rep5_k100_lambda200_mu100,176.046131355913
5,100,200,100,34,10,rep5_k100_lambda200_mu100,199.206250100575
5,100,200,100,34,10,rep5_k100_lambda200_mu100,220.181887881654
5,100,200,100,34,10,rep5_k100_lambda200_mu100,179.115413678308
5,100,200,100,34,10,rep5_k100_lambda200_mu100,205.734018297521
5,100,200,100,34,10,rep5_k100_lambda200_mu100,181.963420410289
5,100,200,100,34,10,rep5_k100_lambda200_mu100,179.953014834343
5,100,200,100,34,10,rep5_k100_lambda200_mu100,191.420639888804
5,100,200,100,34,10,rep5_k100_lambda200_mu100,203.794401008031
5,100,200,100,34,10,rep5_k100_lambda200_mu100,183.392968617228
5,100,200,100,34,10,rep5_k100_lambda200_mu100,207.329703563658
5,100,200,100,34,10,rep5_k100_lambda200_mu100,175.532545077921
5,100,200,100,34,10,rep5_k100_lambda200_mu100,170.752083781918
5,100,200,100,34,10,rep5_k100_lambda200_mu100,186.629026418743
5,100,200,100,34,10,rep5_k100_lambda200_mu100,192.961936917478
5,100,200,100,34,10,rep5_k100_lambda200_mu100,192.317016427721
5,100,200,100,34,10,rep5_k100_lambda200_mu100,239.187243657943
5,100,200,100,34,10,rep5_k100_lambda200_mu100,211.450978399359
5,100,200,100,34,10,rep5_k100_lambda200_mu100,212.646546406811
5,100,200,100,34,10,rep5_k100_lambda200_mu100,215.034590839641
5,100,200,100,34,10,rep5_k100_lambda200_mu100,209.157021290381
5,100,200,100,34,10,rep5_k100_lambda200_mu100,199.158608456022
5,100,200,100,34,10,rep5_k100_lambda200_mu100,213.589512591673
5,100,200,100,34,10,rep5_k100_lambda200_mu100,185.123882093262
5,100,200,100,34,10,rep5_k100_lambda200_mu100,182.331514241181
5,100,200,100,34,10,rep5_k100_lambda200_mu100,201.898940240907
5,100,200,100,34,10,rep5_k100_lambda200_mu100,174.653397427178
5,100,200,100,34,10,rep5_k100_lambda200_mu100,209.746871188856
5,100,200,100,34,10,rep5_k100_lambda200_mu100,205.074031445143
5,100,200,100,34,10,rep5_k100_lambda200_mu100,195.941211069556
5,100,200,100,34,10,rep5_k100_lambda200_mu100,206.491960413964
5,100,200,100,34,10,rep5_k100_lambda200_mu100,207.495811820742
5,100,200,100,34,10,rep5_k100_lambda200_mu100,187.713295227998
5,100,200,100,34,10,rep5_k100_lambda200_mu100,176.92236841559
5,100,200,100,34,10,rep5_k100_lambda200_mu100,220.850118490016
5,100,200,100,34,10,rep5_k100_lambda200_mu100,177.473130593694
5,100,200,100,34,10,rep5_k100_lambda200_mu100,203.625525054785
5,100,200,100,34,10,rep5_k100_lambda200_mu100,190.015028547347
5,100,200,100,34,10,rep5_k100_lambda200_mu100,183.943253533655
5,100,200,100,34,10,rep5_k100_lambda200_mu100,200.646167670354
5,100,200,100,34,10,rep5_k100_lambda200_mu100,192.701081112263
5,100,200,100,34,10,rep5_k100_lambda200_mu100,215.468373668436
5,100,200,100,34,10,rep5_k100_lambda200_mu100,199.074444352226
5,100,200,100,34,10,rep5_k100_lambda200_mu100,196.246384678577
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.0278103061329
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.4149472910319
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.7395933265766
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.1517526783128
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,49.8861787969532
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.6583602641
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,50.2101455244116
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.5336174205756
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,39.9196007997453
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.2141290114189
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,46.1466790991504
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.0452777245893
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.9622297320287
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.8774027540441
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.6382337627786
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.4562254388381
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.4072418633575
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.9622309273418
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.3459060636392
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.4526993203248
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.99310325414
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.6697834330231
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.5249022187745
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.9085979421341
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.8008063617821
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.5776752537949
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.8287124286452
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.6872311539927
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.746225024941
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,47.1290324735362
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,48.3350349611781
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,47.6566347756796
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.5043172229277
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.8676586393816
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.0411144246711
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.7959689944088
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.8157856042799
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.2103928305266
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.8571867367122
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.7690591569224
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.9401298171157
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.1663061122602
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.4586390945025
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.4714518200708
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.1897164641245
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.1506454469714
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,47.5068349316181
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.2624117872709
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,48.6631340486658
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,39.2965637186252
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.0132785334525
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.6654587711247
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.7135827194303
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.41248205067
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.8559030341428
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.1501570114285
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.0439407595564
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.231915970757
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.199771784603
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.2435341814772
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.3825096437654
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.8406819018232
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.4948710477744
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.29036128569
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.184507984945
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.9507143946178
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,47.9532606599882
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.699081083876
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.4293355711178
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.1869011889567
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.9495353838062
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.1726874655616
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.68534155994
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.7702549746794
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.2525754714349
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,45.9224916771975
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.8186282853322
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,44.7162140734174
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.3440985290985
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.8559571550869
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,46.371629027226
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,41.8727530674524
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,40.6005086837227
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,43.2037365203846
5,100,2000,20,6.8,10,rep5_k100_lambda2000_mu20,42.8688795571088
